route_id,service_id,trip_id,trip_short_name,trip_headsign,direction_id,block_id,shape_id,bikes_allowed
860,1602A2876,105951A1602B2876,,World Trade Center,1,,4,0
862,1602A2876,107044A1602B2876,,Newark,0,,8,0
862,1602A2876,107277A1602B2876,,World Trade Center,1,,10,0
1024,1604A2876,106160A1604B2876,,33rd via Hoboken,1,,1,0
862,1603A2876,106934A1603B2876,,Newark,0,,8,0
860,1602A2876,105938A1602B2876,,World Trade Center,1,,4,0
860,1602A2876,106041A1602B2876,,Hoboken,0,,3,0
1024,1603A2876,106337A1603B2876,,33rd via Hoboken,1,,1,0
861,1602A2876,106754A1602B2876,,Journal Square,0,,6,0
1024,1603A2876,106352A1603B2876,,33rd via Hoboken,1,,1,0
1024,1603A2876,106419A1603B2876,,Journal Square via Hoboken,0,,5,0
862,1602A2876,107149A1602B2876,,Newark,0,,8,0
1024,1603A2876,106477A1603B2876,,Journal Square via Hoboken,0,,5,0
861,1602A2876,106565A1602B2876,,33rd Street,1,,7,0
861,1602A2876,106581A1602B2876,,33rd Street,1,,7,0
859,1602A2876,105701A1602B2876,,33rd Street,1,,2,0
861,1602A2876,106699A1602B2876,,Journal Square,0,,6,0
859,1602A2876,105717A1602B2876,,33rd Street,1,,2,0
860,1602A2876,106100A1602B2876,,Hoboken,0,,3,0
1024,1604A2876,106156A1604B2876,,33rd via Hoboken,1,,1,0
862,1602A2876,107306A1602B2876,,World Trade Center,1,,10,0
1024,1604A2876,106175A1604B2876,,33rd via Hoboken,1,,1,0
861,1602A2876,106618A1602B2876,,33rd Street,1,,7,0
859,1602A2876,105768A1602B2876,,33rd Street,1,,2,0
859,1602A2876,105839A1602B2876,,Hoboken,0,,9,0
862,1603A2876,107029A1603B2876,,World Trade Center,1,,10,0
862,1604A2876,106914A1604B2876,,World Trade Center,1,,10,0
862,1602A2876,107150A1602B2876,,Newark,0,,8,0
862,1602A2876,107285A1602B2876,,World Trade Center,1,,10,0
862,1602A2876,107087A1602B2876,,Newark,0,,8,0
862,1603A2876,106946A1603B2876,,Newark,0,,8,0
862,1602A2876,107163A1602B2876,,Newark,0,,8,0
861,1602A2876,106588A1602B2876,,33rd Street,1,,7,0
859,1602A2876,105858A1602B2876,,Hoboken,0,,9,0
859,1602A2876,105872A1602B2876,,Hoboken,0,,9,0
859,1602A2876,105847A1602B2876,,Hoboken,0,,9,0
860,1602A2876,105935A1602B2876,,World Trade Center,1,,4,0
1024,1604A2876,106193A1604B2876,,33rd via Hoboken,1,,1,0
1024,1604A2876,106170A1604B2876,,33rd via Hoboken,1,,1,0
862,1602A2876,107064A1602B2876,,Newark,0,,8,0
862,1602A2876,107203A1602B2876,,World Trade Center,1,,10,0
862,1602A2876,107154A1602B2876,,Newark,0,,8,0
862,1602A2876,107083A1602B2876,,Newark,0,,8,0
861,1602A2876,106696A1602B2876,,Journal Square,0,,6,0
862,1604A2876,106829A1604B2876,,Newark,0,,8,0
862,1602A2876,107120A1602B2876,,Newark,0,,8,0
1024,1604A2876,106229A1604B2876,,Journal Square via Hoboken,0,,5,0
859,1602A2876,105730A1602B2876,,33rd Street,1,,2,0
862,1604A2876,106866A1604B2876,,World Trade Center,1,,10,0
861,1602A2876,106576A1602B2876,,33rd Street,1,,7,0
1024,1604A2876,106183A1604B2876,,33rd via Hoboken,1,,1,0
861,1602A2876,106726A1602B2876,,Journal Square,0,,6,0
861,1602A2876,106540A1602B2876,,33rd Street,1,,7,0
862,1602A2876,107319A1602B2876,,World Trade Center,1,,10,0
862,1602A2876,107337A1602B2876,,World Trade Center,1,,10,0
862,1604A2876,106912A1604B2876,,World Trade Center,1,,10,0
860,1602A2876,106039A1602B2876,,Hoboken,0,,3,0
860,1602A2876,105993A1602B2876,,World Trade Center,1,,4,0
861,1602A2876,106668A1602B2876,,33rd Street,1,,7,0
1024,1603A2876,106377A1603B2876,,33rd via Hoboken,1,,1,0
862,1603A2876,106956A1603B2876,,Newark,0,,8,0
860,1602A2876,105974A1602B2876,,World Trade Center,1,,4,0
862,1604A2876,106838A1604B2876,,Newark,0,,8,0
861,1602A2876,106553A1602B2876,,33rd Street,1,,7,0
860,1602A2876,106088A1602B2876,,Hoboken,0,,3,0
1024,1603A2876,106443A1603B2876,,Journal Square via Hoboken,0,,5,0
859,1602A2876,105762A1602B2876,,33rd Street,1,,2,0
861,1602A2876,106582A1602B2876,,33rd Street,1,,7,0
862,1602A2876,107141A1602B2876,,Newark,0,,8,0
862,1602A2876,107142A1602B2876,,Newark,0,,8,0
860,1602A2876,105943A1602B2876,,World Trade Center,1,,4,0
861,1602A2876,106544A1602B2876,,33rd Street,1,,7,0
1024,1603A2876,106323A1603B2876,,33rd via Hoboken,1,,1,0
862,1602A2876,107104A1602B2876,,Newark,0,,8,0
1024,1603A2876,106399A1603B2876,,33rd via Hoboken,1,,1,0
1024,1603A2876,106326A1603B2876,,33rd via Hoboken,1,,1,0
861,1602A2876,106541A1602B2876,,33rd Street,1,,7,0
861,1602A2876,106763A1602B2876,,Journal Square,0,,6,0
859,1602A2876,105902A1602B2876,,Hoboken,0,,9,0
1024,1604A2876,106145A1604B2876,,33rd via Hoboken,1,,1,0
861,1602A2876,106542A1602B2876,,33rd Street,1,,7,0
1024,1603A2876,106393A1603B2876,,33rd via Hoboken,1,,1,0
1024,1604A2876,106159A1604B2876,,33rd via Hoboken,1,,1,0
862,1602A2876,107213A1602B2876,,World Trade Center,1,,10,0
862,1602A2876,107250A1602B2876,,World Trade Center,1,,10,0
1024,1604A2876,106182A1604B2876,,33rd via Hoboken,1,,1,0
860,1602A2876,106090A1602B2876,,Hoboken,0,,3,0
860,1602A2876,105968A1602B2876,,World Trade Center,1,,4,0
1024,1603A2876,106314A1603B2876,,33rd via Hoboken,1,,1,0
1024,1603A2876,106297A1603B2876,,33rd via Hoboken,1,,1,0
861,1602A2876,106784A1602B2876,,Journal Square,0,,6,0
862,1602A2876,107281A1602B2876,,World Trade Center,1,,10,0
859,1602A2876,105777A1602B2876,,33rd Street,1,,2,0
860,1602A2876,106117A1602B2876,,Hoboken,0,,3,0
861,1602A2876,106688A1602B2876,,Journal Square,0,,6,0
859,1602A2876,105807A1602B2876,,Hoboken,0,,9,0
862,1602A2876,107266A1602B2876,,World Trade Center,1,,10,0
861,1602A2876,106547A1602B2876,,33rd Street,1,,7,0
1024,1604A2876,106226A1604B2876,,Journal Square via Hoboken,0,,5,0
862,1604A2876,106879A1604B2876,,World Trade Center,1,,10,0
862,1602A2876,107253A1602B2876,,World Trade Center,1,,10,0
1024,1603A2876,106347A1603B2876,,33rd via Hoboken,1,,1,0
859,1602A2876,105845A1602B2876,,Hoboken,0,,9,0
860,1602A2876,105962A1602B2876,,World Trade Center,1,,4,0
862,1602A2876,107233A1602B2876,,World Trade Center,1,,10,0
859,1602A2876,105829A1602B2876,,Hoboken,0,,9,0
860,1602A2876,105959A1602B2876,,World Trade Center,1,,4,0
861,1602A2876,106730A1602B2876,,Journal Square,0,,6,0
1024,1603A2876,106484A1603B2876,,Journal Square via Hoboken,0,,5,0
860,1602A2876,106052A1602B2876,,Hoboken,0,,3,0
860,1602A2876,106084A1602B2876,,Hoboken,0,,3,0
861,1602A2876,106587A1602B2876,,33rd Street,1,,7,0
862,1602A2876,107271A1602B2876,,World Trade Center,1,,10,0
861,1602A2876,106641A1602B2876,,33rd Street,1,,7,0
859,1602A2876,105791A1602B2876,,33rd Street,1,,2,0
1024,1604A2876,106210A1604B2876,,Journal Square via Hoboken,0,,5,0
1024,1602A2876,106522A1602B2876,,Journal Square via Hoboken,0,,5,0
862,1604A2876,106869A1604B2876,,World Trade Center,1,,10,0
861,1602A2876,106625A1602B2876,,33rd Street,1,,7,0
1024,1603A2876,106459A1603B2876,,Journal Square via Hoboken,0,,5,0
1024,1602A2876,106525A1602B2876,,Journal Square via Hoboken,0,,5,0
862,1602A2876,107196A1602B2876,,World Trade Center,1,,10,0
861,1602A2876,106536A1602B2876,,33rd Street,1,,7,0
861,1602A2876,106768A1602B2876,,Journal Square,0,,6,0
1024,1603A2876,106464A1603B2876,,Journal Square via Hoboken,0,,5,0
859,1602A2876,105797A1602B2876,,33rd Street,1,,2,0
1024,1603A2876,106332A1603B2876,,33rd via Hoboken,1,,1,0
862,1603A2876,106935A1603B2876,,Newark,0,,8,0
860,1602A2876,106121A1602B2876,,Hoboken,0,,3,0
859,1602A2876,105906A1602B2876,,Hoboken,0,,9,0
861,1602A2876,106599A1602B2876,,33rd Street,1,,7,0
862,1602A2876,107190A1602B2876,,Newark,0,,8,0
859,1602A2876,105735A1602B2876,,33rd Street,1,,2,0
860,1602A2876,106078A1602B2876,,Hoboken,0,,3,0
862,1602A2876,107108A1602B2876,,Newark,0,,8,0
1024,1604A2876,106133A1604B2876,,33rd via Hoboken,1,,1,0
860,1602A2876,105979A1602B2876,,World Trade Center,1,,4,0
1024,1604A2876,106172A1604B2876,,33rd via Hoboken,1,,1,0
862,1602A2876,107309A1602B2876,,World Trade Center,1,,10,0
1024,1603A2876,106435A1603B2876,,Journal Square via Hoboken,0,,5,0
1024,1604A2876,106225A1604B2876,,Journal Square via Hoboken,0,,5,0
1024,1603A2876,106456A1603B2876,,Journal Square via Hoboken,0,,5,0
862,1604A2876,106884A1604B2876,,World Trade Center,1,,10,0
859,1602A2876,105769A1602B2876,,33rd Street,1,,2,0
859,1602A2876,105827A1602B2876,,Hoboken,0,,9,0
862,1602A2876,107185A1602B2876,,Newark,0,,8,0
861,1602A2876,106798A1602B2876,,Journal Square,0,,6,0
1024,1603A2876,106429A1603B2876,,Journal Square via Hoboken,0,,5,0
1024,1603A2876,106495A1603B2876,,Journal Square via Hoboken,0,,5,0
862,1604A2876,106817A1604B2876,,Newark,0,,8,0
859,1602A2876,105781A1602B2876,,33rd Street,1,,2,0
860,1602A2876,106102A1602B2876,,Hoboken,0,,3,0
1024,1603A2876,106312A1603B2876,,33rd via Hoboken,1,,1,0
859,1602A2876,105857A1602B2876,,Hoboken,0,,9,0
1024,1603A2876,106505A1603B2876,,Journal Square via Hoboken,0,,5,0
860,1602A2876,106056A1602B2876,,Hoboken,0,,3,0
1024,1603A2876,106467A1603B2876,,Journal Square via Hoboken,0,,5,0
1024,1603A2876,106354A1603B2876,,33rd via Hoboken,1,,1,0
862,1602A2876,107043A1602B2876,,Newark,0,,8,0
861,1602A2876,106639A1602B2876,,33rd Street,1,,7,0
861,1602A2876,106687A1602B2876,,Journal Square,0,,6,0
1024,1603A2876,106365A1603B2876,,33rd via Hoboken,1,,1,0
862,1602A2876,107264A1602B2876,,World Trade Center,1,,10,0
860,1602A2876,106031A1602B2876,,Hoboken,0,,3,0
861,1602A2876,106632A1602B2876,,33rd Street,1,,7,0
859,1602A2876,105834A1602B2876,,Hoboken,0,,9,0
1024,1604A2876,106289A1604B2876,,Journal Square via Hoboken,0,,5,0
862,1602A2876,107098A1602B2876,,Newark,0,,8,0
1024,1604A2876,106219A1604B2876,,Journal Square via Hoboken,0,,5,0
861,1602A2876,106556A1602B2876,,33rd Street,1,,7,0
1024,1604A2876,106290A1604B2876,,Journal Square via Hoboken,0,,5,0
861,1602A2876,106659A1602B2876,,33rd Street,1,,7,0
859,1602A2876,105812A1602B2876,,Hoboken,0,,9,0
862,1604A2876,106918A1604B2876,,World Trade Center,1,,10,0
860,1602A2876,105914A1602B2876,,World Trade Center,1,,4,0
1024,1603A2876,106499A1603B2876,,Journal Square via Hoboken,0,,5,0
1024,1603A2876,106374A1603B2876,,33rd via Hoboken,1,,1,0
862,1602A2876,107303A1602B2876,,World Trade Center,1,,10,0
862,1602A2876,107071A1602B2876,,Newark,0,,8,0
1024,1604A2876,106207A1604B2876,,33rd via Hoboken,1,,1,0
862,1602A2876,107094A1602B2876,,Newark,0,,8,0
862,1602A2876,107259A1602B2876,,World Trade Center,1,,10,0
860,1602A2876,105917A1602B2876,,World Trade Center,1,,4,0
860,1602A2876,106099A1602B2876,,Hoboken,0,,3,0
862,1604A2876,106901A1604B2876,,World Trade Center,1,,10,0
859,1602A2876,105882A1602B2876,,Hoboken,0,,9,0
1024,1604A2876,106231A1604B2876,,Journal Square via Hoboken,0,,5,0
860,1602A2876,106001A1602B2876,,World Trade Center,1,,4,0
861,1602A2876,106723A1602B2876,,Journal Square,0,,6,0
860,1602A2876,105916A1602B2876,,World Trade Center,1,,4,0
862,1604A2876,106854A1604B2876,,Newark,0,,8,0
861,1602A2876,106604A1602B2876,,33rd Street,1,,7,0
860,1602A2876,106018A1602B2876,,Hoboken,0,,3,0
859,1602A2876,105883A1602B2876,,Hoboken,0,,9,0
859,1602A2876,105703A1602B2876,,33rd Street,1,,2,0
859,1602A2876,105746A1602B2876,,33rd Street,1,,2,0
1024,1604A2876,106137A1604B2876,,33rd via Hoboken,1,,1,0
859,1602A2876,105799A1602B2876,,33rd Street,1,,2,0
1024,1603A2876,106434A1603B2876,,Journal Square via Hoboken,0,,5,0
862,1602A2876,107084A1602B2876,,Newark,0,,8,0
862,1602A2876,107159A1602B2876,,Newark,0,,8,0
1024,1604A2876,106220A1604B2876,,Journal Square via Hoboken,0,,5,0
862,1602A2876,107261A1602B2876,,World Trade Center,1,,10,0
861,1602A2876,106776A1602B2876,,Journal Square,0,,6,0
1024,1603A2876,106403A1603B2876,,33rd via Hoboken,1,,1,0
860,1602A2876,106060A1602B2876,,Hoboken,0,,3,0
861,1602A2876,106700A1602B2876,,Journal Square,0,,6,0
1024,1603A2876,106426A1603B2876,,Journal Square via Hoboken,0,,5,0
1024,1603A2876,106324A1603B2876,,33rd via Hoboken,1,,1,0
1024,1603A2876,106351A1603B2876,,33rd via Hoboken,1,,1,0
1024,1604A2876,106223A1604B2876,,Journal Square via Hoboken,0,,5,0
862,1603A2876,106921A1603B2876,,Newark,0,,8,0
862,1603A2876,107003A1603B2876,,World Trade Center,1,,10,0
860,1602A2876,106003A1602B2876,,World Trade Center,1,,4,0
862,1602A2876,107237A1602B2876,,World Trade Center,1,,10,0
861,1602A2876,106594A1602B2876,,33rd Street,1,,7,0
1024,1603A2876,106449A1603B2876,,Journal Square via Hoboken,0,,5,0
862,1604A2876,106811A1604B2876,,Newark,0,,8,0
1024,1603A2876,106301A1603B2876,,33rd via Hoboken,1,,1,0
859,1602A2876,105817A1602B2876,,Hoboken,0,,9,0
1024,1604A2876,106222A1604B2876,,Journal Square via Hoboken,0,,5,0
1024,1603A2876,106342A1603B2876,,33rd via Hoboken,1,,1,0
1024,1604A2876,106288A1604B2876,,Journal Square via Hoboken,0,,5,0
862,1602A2876,107280A1602B2876,,World Trade Center,1,,10,0
862,1603A2876,106923A1603B2876,,Newark,0,,8,0
1024,1604A2876,106280A1604B2876,,Journal Square via Hoboken,0,,5,0
861,1602A2876,106788A1602B2876,,Journal Square,0,,6,0
862,1603A2876,107023A1603B2876,,World Trade Center,1,,10,0
862,1602A2876,107124A1602B2876,,Newark,0,,8,0
862,1602A2876,107216A1602B2876,,World Trade Center,1,,10,0
860,1602A2876,106015A1602B2876,,World Trade Center,1,,4,0
862,1603A2876,107028A1603B2876,,World Trade Center,1,,10,0
862,1604A2876,106852A1604B2876,,Newark,0,,8,0
1024,1604A2876,106165A1604B2876,,33rd via Hoboken,1,,1,0
859,1602A2876,105830A1602B2876,,Hoboken,0,,9,0
859,1602A2876,105864A1602B2876,,Hoboken,0,,9,0
1024,1603A2876,106345A1603B2876,,33rd via Hoboken,1,,1,0
1024,1604A2876,106162A1604B2876,,33rd via Hoboken,1,,1,0
1024,1604A2876,106126A1604B2876,,33rd via Hoboken,1,,1,0
862,1603A2876,106960A1603B2876,,Newark,0,,8,0
862,1604A2876,106842A1604B2876,,Newark,0,,8,0
859,1602A2876,105800A1602B2876,,33rd Street,1,,2,0
861,1602A2876,106796A1602B2876,,Journal Square,0,,6,0
861,1602A2876,106563A1602B2876,,33rd Street,1,,7,0
862,1602A2876,107197A1602B2876,,World Trade Center,1,,10,0
862,1603A2876,107030A1603B2876,,World Trade Center,1,,10,0
862,1602A2876,107111A1602B2876,,Newark,0,,8,0
862,1604A2876,106915A1604B2876,,World Trade Center,1,,10,0
1024,1603A2876,106465A1603B2876,,Journal Square via Hoboken,0,,5,0
1024,1603A2876,106394A1603B2876,,33rd via Hoboken,1,,1,0
861,1602A2876,106734A1602B2876,,Journal Square,0,,6,0
861,1602A2876,106558A1602B2876,,33rd Street,1,,7,0
861,1602A2876,106577A1602B2876,,33rd Street,1,,7,0
1024,1603A2876,106498A1603B2876,,Journal Square via Hoboken,0,,5,0
861,1602A2876,106634A1602B2876,,33rd Street,1,,7,0
860,1602A2876,106005A1602B2876,,World Trade Center,1,,4,0
860,1602A2876,105925A1602B2876,,World Trade Center,1,,4,0
861,1602A2876,106770A1602B2876,,Journal Square,0,,6,0
1024,1604A2876,106293A1604B2876,,Journal Square via Hoboken,0,,5,0
862,1603A2876,106952A1603B2876,,Newark,0,,8,0
1024,1603A2876,106468A1603B2876,,Journal Square via Hoboken,0,,5,0
859,1602A2876,105849A1602B2876,,Hoboken,0,,9,0
859,1602A2876,105880A1602B2876,,Hoboken,0,,9,0
862,1604A2876,106903A1604B2876,,World Trade Center,1,,10,0
862,1602A2876,107304A1602B2876,,World Trade Center,1,,10,0
861,1602A2876,106779A1602B2876,,Journal Square,0,,6,0
862,1602A2876,107241A1602B2876,,World Trade Center,1,,10,0
861,1602A2876,106735A1602B2876,,Journal Square,0,,6,0
859,1602A2876,105699A1602B2876,,33rd Street,1,,2,0
862,1602A2876,107317A1602B2876,,World Trade Center,1,,10,0
862,1603A2876,106922A1603B2876,,Newark,0,,8,0
859,1602A2876,105844A1602B2876,,Hoboken,0,,9,0
1024,1603A2876,106373A1603B2876,,33rd via Hoboken,1,,1,0
859,1602A2876,105739A1602B2876,,33rd Street,1,,2,0
862,1602A2876,107151A1602B2876,,Newark,0,,8,0
1024,1604A2876,106136A1604B2876,,33rd via Hoboken,1,,1,0
862,1604A2876,106855A1604B2876,,Newark,0,,8,0
1024,1602A2876,106523A1602B2876,,Journal Square via Hoboken,0,,5,0
859,1602A2876,105713A1602B2876,,33rd Street,1,,2,0
862,1602A2876,107188A1602B2876,,Newark,0,,8,0
1024,1604A2876,106285A1604B2876,,Journal Square via Hoboken,0,,5,0
859,1602A2876,105697A1602B2876,,33rd Street,1,,2,0
1024,1604A2876,106197A1604B2876,,33rd via Hoboken,1,,1,0
859,1602A2876,105856A1602B2876,,Hoboken,0,,9,0
862,1602A2876,107234A1602B2876,,World Trade Center,1,,10,0
859,1602A2876,105860A1602B2876,,Hoboken,0,,9,0
861,1602A2876,106717A1602B2876,,Journal Square,0,,6,0
861,1602A2876,106570A1602B2876,,33rd Street,1,,7,0
861,1602A2876,106749A1602B2876,,Journal Square,0,,6,0
861,1602A2876,106671A1602B2876,,33rd Street,1,,7,0
861,1602A2876,106601A1602B2876,,33rd Street,1,,7,0
860,1602A2876,105989A1602B2876,,World Trade Center,1,,4,0
859,1602A2876,105820A1602B2876,,Hoboken,0,,9,0
862,1602A2876,107162A1602B2876,,Newark,0,,8,0
1024,1603A2876,106375A1603B2876,,33rd via Hoboken,1,,1,0
861,1602A2876,106693A1602B2876,,Journal Square,0,,6,0
861,1602A2876,106780A1602B2876,,Journal Square,0,,6,0
862,1602A2876,107297A1602B2876,,World Trade Center,1,,10,0
860,1602A2876,105934A1602B2876,,World Trade Center,1,,4,0
1024,1603A2876,106445A1603B2876,,Journal Square via Hoboken,0,,5,0
861,1602A2876,106640A1602B2876,,33rd Street,1,,7,0
1024,1603A2876,106372A1603B2876,,33rd via Hoboken,1,,1,0
862,1604A2876,106819A1604B2876,,Newark,0,,8,0
861,1602A2876,106635A1602B2876,,33rd Street,1,,7,0
1024,1603A2876,106376A1603B2876,,33rd via Hoboken,1,,1,0
861,1602A2876,106673A1602B2876,,Journal Square,0,,6,0
860,1602A2876,105913A1602B2876,,World Trade Center,1,,4,0
859,1602A2876,105893A1602B2876,,Hoboken,0,,9,0
862,1604A2876,106839A1604B2876,,Newark,0,,8,0
859,1602A2876,105716A1602B2876,,33rd Street,1,,2,0
862,1604A2876,106889A1604B2876,,World Trade Center,1,,10,0
860,1602A2876,105937A1602B2876,,World Trade Center,1,,4,0
862,1603A2876,106964A1603B2876,,Newark,0,,8,0
1024,1602A2876,106520A1602B2876,,33rd via Hoboken,1,,1,0
1024,1603A2876,106298A1603B2876,,33rd via Hoboken,1,,1,0
862,1603A2876,107014A1603B2876,,World Trade Center,1,,10,0
860,1602A2876,106053A1602B2876,,Hoboken,0,,3,0
862,1604A2876,106883A1604B2876,,World Trade Center,1,,10,0
1024,1603A2876,106497A1603B2876,,Journal Square via Hoboken,0,,5,0
862,1602A2876,107299A1602B2876,,World Trade Center,1,,10,0
862,1604A2876,106870A1604B2876,,World Trade Center,1,,10,0
859,1602A2876,105721A1602B2876,,33rd Street,1,,2,0
1024,1603A2876,106299A1603B2876,,33rd via Hoboken,1,,1,0
1024,1604A2876,106158A1604B2876,,33rd via Hoboken,1,,1,0
862,1602A2876,107289A1602B2876,,World Trade Center,1,,10,0
861,1602A2876,106758A1602B2876,,Journal Square,0,,6,0
861,1602A2876,106752A1602B2876,,Journal Square,0,,6,0
862,1603A2876,106924A1603B2876,,Newark,0,,8,0
1024,1603A2876,106307A1603B2876,,33rd via Hoboken,1,,1,0
859,1602A2876,105723A1602B2876,,33rd Street,1,,2,0
862,1604A2876,106888A1604B2876,,World Trade Center,1,,10,0
862,1603A2876,106968A1603B2876,,Newark,0,,8,0
1024,1604A2876,106292A1604B2876,,Journal Square via Hoboken,0,,5,0
860,1602A2876,105980A1602B2876,,World Trade Center,1,,4,0
862,1603A2876,107038A1603B2876,,World Trade Center,1,,10,0
1024,1603A2876,106371A1603B2876,,33rd via Hoboken,1,,1,0
860,1602A2876,105976A1602B2876,,World Trade Center,1,,4,0
862,1602A2876,107119A1602B2876,,Newark,0,,8,0
1024,1603A2876,106424A1603B2876,,Journal Square via Hoboken,0,,5,0
862,1602A2876,107130A1602B2876,,Newark,0,,8,0
860,1602A2876,106035A1602B2876,,Hoboken,0,,3,0
1024,1603A2876,106432A1603B2876,,Journal Square via Hoboken,0,,5,0
1024,1603A2876,106302A1603B2876,,33rd via Hoboken,1,,1,0
1024,1603A2876,106328A1603B2876,,33rd via Hoboken,1,,1,0
1024,1603A2876,106378A1603B2876,,33rd via Hoboken,1,,1,0
862,1602A2876,107189A1602B2876,,Newark,0,,8,0
1024,1604A2876,106217A1604B2876,,Journal Square via Hoboken,0,,5,0
859,1602A2876,105904A1602B2876,,Hoboken,0,,9,0
862,1602A2876,107099A1602B2876,,Newark,0,,8,0
862,1603A2876,107040A1603B2876,,World Trade Center,1,,10,0
1024,1603A2876,106463A1603B2876,,Journal Square via Hoboken,0,,5,0
1024,1603A2876,106341A1603B2876,,33rd via Hoboken,1,,1,0
860,1602A2876,106038A1602B2876,,Hoboken,0,,3,0
1024,1603A2876,106317A1603B2876,,33rd via Hoboken,1,,1,0
862,1602A2876,107180A1602B2876,,Newark,0,,8,0
862,1602A2876,107173A1602B2876,,Newark,0,,8,0
860,1602A2876,106007A1602B2876,,World Trade Center,1,,4,0
859,1602A2876,105757A1602B2876,,33rd Street,1,,2,0
862,1602A2876,107247A1602B2876,,World Trade Center,1,,10,0
862,1602A2876,107164A1602B2876,,Newark,0,,8,0
859,1602A2876,105833A1602B2876,,Hoboken,0,,9,0
862,1602A2876,107331A1602B2876,,World Trade Center,1,,10,0
860,1602A2876,105997A1602B2876,,World Trade Center,1,,4,0
859,1602A2876,105718A1602B2876,,33rd Street,1,,2,0
862,1603A2876,107016A1603B2876,,World Trade Center,1,,10,0
862,1602A2876,107335A1602B2876,,World Trade Center,1,,10,0
1024,1604A2876,106278A1604B2876,,Journal Square via Hoboken,0,,5,0
862,1603A2876,106992A1603B2876,,World Trade Center,1,,10,0
862,1604A2876,106822A1604B2876,,Newark,0,,8,0
860,1602A2876,105990A1602B2876,,World Trade Center,1,,4,0
861,1602A2876,106590A1602B2876,,33rd Street,1,,7,0
861,1602A2876,106782A1602B2876,,Journal Square,0,,6,0
1024,1604A2876,106208A1604B2876,,33rd via Hoboken,1,,1,0
859,1602A2876,105712A1602B2876,,33rd Street,1,,2,0
862,1604A2876,106902A1604B2876,,World Trade Center,1,,10,0
1024,1604A2876,106259A1604B2876,,Journal Square via Hoboken,0,,5,0
862,1602A2876,107294A1602B2876,,World Trade Center,1,,10,0
861,1602A2876,106597A1602B2876,,33rd Street,1,,7,0
861,1602A2876,106771A1602B2876,,Journal Square,0,,6,0
862,1602A2876,107315A1602B2876,,World Trade Center,1,,10,0
862,1602A2876,107342A1602B2876,,World Trade Center,1,,10,0
859,1602A2876,105751A1602B2876,,33rd Street,1,,2,0
861,1602A2876,106626A1602B2876,,33rd Street,1,,7,0
1024,1604A2876,106204A1604B2876,,33rd via Hoboken,1,,1,0
859,1602A2876,105749A1602B2876,,33rd Street,1,,2,0
861,1602A2876,106706A1602B2876,,Journal Square,0,,6,0
861,1602A2876,106714A1602B2876,,Journal Square,0,,6,0
862,1603A2876,106928A1603B2876,,Newark,0,,8,0
861,1602A2876,106583A1602B2876,,33rd Street,1,,7,0
862,1602A2876,107215A1602B2876,,World Trade Center,1,,10,0
862,1602A2876,107282A1602B2876,,World Trade Center,1,,10,0
861,1602A2876,106801A1602B2876,,Journal Square,0,,6,0
1024,1603A2876,106379A1603B2876,,33rd via Hoboken,1,,1,0
859,1602A2876,105808A1602B2876,,Hoboken,0,,9,0
859,1602A2876,105855A1602B2876,,Hoboken,0,,9,0
1024,1603A2876,106475A1603B2876,,Journal Square via Hoboken,0,,5,0
862,1602A2876,107080A1602B2876,,Newark,0,,8,0
1024,1603A2876,106311A1603B2876,,33rd via Hoboken,1,,1,0
860,1602A2876,105923A1602B2876,,World Trade Center,1,,4,0
862,1602A2876,107238A1602B2876,,World Trade Center,1,,10,0
860,1602A2876,106068A1602B2876,,Hoboken,0,,3,0
862,1602A2876,107212A1602B2876,,World Trade Center,1,,10,0
1024,1602A2876,106524A1602B2876,,Journal Square via Hoboken,0,,5,0
862,1604A2876,106898A1604B2876,,World Trade Center,1,,10,0
862,1602A2876,107252A1602B2876,,World Trade Center,1,,10,0
862,1604A2876,106848A1604B2876,,Newark,0,,8,0
859,1602A2876,105890A1602B2876,,Hoboken,0,,9,0
1024,1604A2876,106139A1604B2876,,33rd via Hoboken,1,,1,0
860,1602A2876,106077A1602B2876,,Hoboken,0,,3,0
859,1602A2876,105851A1602B2876,,Hoboken,0,,9,0
862,1602A2876,107145A1602B2876,,Newark,0,,8,0
862,1604A2876,106846A1604B2876,,Newark,0,,8,0
859,1602A2876,105745A1602B2876,,33rd Street,1,,2,0
862,1602A2876,107092A1602B2876,,Newark,0,,8,0
862,1602A2876,107201A1602B2876,,World Trade Center,1,,10,0
1024,1602A2876,106511A1602B2876,,33rd via Hoboken,1,,1,0
862,1603A2876,107026A1603B2876,,World Trade Center,1,,10,0
1024,1603A2876,106438A1603B2876,,Journal Square via Hoboken,0,,5,0
1024,1603A2876,106485A1603B2876,,Journal Square via Hoboken,0,,5,0
862,1602A2876,107194A1602B2876,,World Trade Center,1,,10,0
862,1603A2876,106926A1603B2876,,Newark,0,,8,0
860,1602A2876,106079A1602B2876,,Hoboken,0,,3,0
1024,1604A2876,106209A1604B2876,,Journal Square via Hoboken,0,,5,0
861,1602A2876,106636A1602B2876,,33rd Street,1,,7,0
861,1602A2876,106684A1602B2876,,Journal Square,0,,6,0
862,1603A2876,107010A1603B2876,,World Trade Center,1,,10,0
862,1602A2876,107042A1602B2876,,Newark,0,,8,0
860,1602A2876,106043A1602B2876,,Hoboken,0,,3,0
862,1603A2876,106989A1603B2876,,World Trade Center,1,,10,0
