shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence,shape_dist_traveled
6,40.731519367557,-74.013691915405,42,2.04121114
6,40.73160866773,-74.015143427322,43,2.11745458
6,40.731665535523,-74.016552566223,44,2.19133405
6,40.731842590694,-74.020460846619,45,2.39631555
6,40.732093638614,-74.02573631485,46,2.67305339
6,40.732272406985,-74.029048886261,47,2.84691963
6,40.732177545452,-74.030790777771,48,2.93835009
6,40.731948732776,-74.031796236771,49,2.99331273
6,40.731420520339,-74.032512078018,50,3.04562325
6,40.730812028762,-74.032909722198,51,3.09253631
6,40.729828281016,-74.033317739395,52,3.16378144
6,40.728909409385,-74.033529648102,53,3.22822848
6,40.727903999055,-74.033693275085,54,3.29821856
6,40.727380379276,-74.033752477463,55,3.33452796
6,40.727014515384,-74.033827165329,56,3.36010625
6,40.726957735152,-74.033853185181,57,3.3642593
6,40.726446935256,-74.033904642853,58,3.39965316
6,40.725837224379,-74.034018100525,59,3.44219489
6,40.725192076194,-74.034152532402,60,3.48732053
6,40.724265206351,-74.034341990074,61,3.55212175
6,40.723556074991,-74.034461869698,62,3.60151607
6,40.722921860138,-74.03457050528,63,3.64570163
6,40.721937818752,-74.034758869698,64,3.71440081
6,40.721129925323,-74.034866191124,65,3.77050035
6,40.720020231466,-74.035115750649,66,3.8482748
6,40.719156736781,-74.03525538623,67,3.90838003
6,40.718494015492,-74.035377479485,68,3.95461163
6,40.717788004038,-74.03555167889,69,4.00423563
6,40.717717195823,-74.035568936599,70,4.00921088
6,40.71764232166,-74.035631791862,71,4.01534215
6,40.717563725967,-74.035872837374,72,4.02908313
6,40.71754713485,-74.036049509871,73,4.03840535
6,40.717548840181,-74.036228864576,74,4.04779822
6,40.717559185502,-74.036387432162,75,4.05613256
6,40.717616288386,-74.036688156825,76,4.0723668
6,40.717748790406,-74.037125991402,77,4.09705434
6,40.717911424834,-74.037624882278,78,4.12549297
6,40.718288119192,-74.038763262566,79,4.19053823
6,40.718732591583,-74.040144005943,80,4.26909189
6,40.719178394675,-74.041478041664,81,4.34543694
6,40.719496248755,-74.042529869381,82,4.40473175
6,40.719635208538,-74.042465898148,83,4.41490016
6,40.719643340038,-74.042465898148,84,4.41545976
6,40.719500868483,-74.042603219574,85,4.42765001
6,40.720358891316,-74.045323847885,86,4.5819542
6,40.720757445062,-74.04663735582,87,4.65604114
6,40.721066373677,-74.047581816147,88,4.70990523
6,40.721352192974,-74.048406428589,89,4.75738558
6,40.721718144561,-74.049577378326,90,4.82370799
6,40.721944571471,-74.050344395523,91,4.86680994
6,40.72207355878,-74.051131648163,92,4.90898452
6,40.722343087319,-74.052003445786,93,4.95828574
6,40.722677830594,-74.053157277802,94,5.02297775
6,40.722916549002,-74.053750447113,95,5.05814453
6,40.723392271158,-74.054385600555,96,5.10490283
6,40.724159284557,-74.055302431244,97,5.17640687
6,40.724623962188,-74.05572121167,98,5.21528514
6,40.725664738473,-74.056394076752,99,5.29535931
6,40.726294875362,-74.056513025162,100,5.33933866
6,40.726950783661,-74.056949244736,101,5.39008571
6,40.727874041974,-74.057978921982,102,5.47360443
6,40.728628913692,-74.058836584686,103,5.54242662
6,40.72945417953,-74.05970780426,104,5.61544479
6,40.730354073776,-74.060789586014,105,5.69954832
6,40.731188903129,-74.061807636276,106,5.77808316
6,40.732040202666,-74.062827583359,107,5.85752372
6,40.732397751768,-74.063279990768,108,5.89174709
6,40.73258209059,-74.063505363785,109,5.90910879
6,40.732986,-74.062889,110,5.95177062
7,40.732986,-74.062889,0,0
7,40.732727272289,-74.063402824745,1,0.03229824
7,40.732167566503,-74.062772298286,2,0.08314187
7,40.731530620604,-74.062041483467,3,0.1414558
7,40.7307132912,-74.06111562635,4,0.2158765
7,40.72921990241,-74.059373379654,5,0.35359462
7,40.727974448233,-74.057942910728,6,0.4676718
7,40.727344297749,-74.057254081368,7,0.52420674
7,40.726739828339,-74.056691461655,8,0.57531344
7,40.725940326021,-74.056477910728,9,0.63167134
7,40.725407548839,-74.056307793007,10,0.66954329
7,40.724755627691,-74.055867750015,11,0.72013556
7,40.724235105447,-74.055457936523,12,0.76201358
7,40.723660480525,-74.05472130954,13,0.81736541
7,40.72313602273,-74.053990817474,14,0.87005292
7,40.722721306387,-74.053275037048,15,0.91723005
7,40.722451763522,-74.052416374344,16,0.96589525
7,40.722221390818,-74.051574645508,17,1.01275569
7,40.722038384402,-74.050918034393,18,1.04938851
7,40.721832187783,-74.049960084656,19,1.10153268
7,40.721489308981,-74.048849167984,20,1.16434175
7,40.721165217504,-74.047871493393,21,1.22021819
7,40.720709817871,-74.04638940741,22,1.30396022
7,40.720498360225,-74.045658882278,23,1.34490781
7,40.720246357732,-74.044931119049,24,1.38680493
7,40.720071567817,-74.044281609787,25,1.42289595
7,40.719800436315,-74.043471357147,26,1.46927522
7,40.719678463992,-74.043058296959,27,1.49248832
7,40.719525263031,-74.042581761902,28,1.5195937
7,40.719647405788,-74.04246053373,29,1.53015357
7,40.719545761968,-74.042433711639,30,1.5373156
7,40.719231249772,-74.041708711639,31,1.58105859
7,40.719131039338,-74.041410008598,32,1.59816387
7,40.719045657877,-74.041163245369,33,1.6123684
7,40.718691977911,-74.040037005943,34,1.67620549
7,40.718161885249,-74.038351036354,35,1.77178638
7,40.717655221287,-74.03681973674,36,1.85928127
7,40.717560329755,-74.03636254097,37,1.88410403
7,40.717555575666,-74.036080298904,38,1.89888737
7,40.717569462129,-74.035872122646,39,1.90983073
7,40.717635360539,-74.035674157202,40,1.92115289
7,40.717706935479,-74.03557249227,41,1.9284191
7,40.718410749169,-74.035403772114,42,1.97784174
7,40.71998907968,-74.035118379593,43,2.08790786
7,40.722377124567,-74.034647531708,44,2.25472984
7,40.723641427472,-74.034466912689,45,2.34259103
7,40.725505189569,-74.03408812632,46,2.4728768
7,40.726965865757,-74.033837091927,47,2.57464725
7,40.727087824726,-74.033799541,48,2.58329969
7,40.727938961523,-74.033680625656,49,2.64243343
7,40.728930782902,-74.033520879623,50,2.71146693
7,40.729501382642,-74.033401675919,51,2.75138067
7,40.730249234109,-74.033135895493,52,2.80489073
7,40.730966124647,-74.032822284378,53,2.85707125
7,40.731505671178,-74.032422876968,54,2.89981306
7,40.731847177698,-74.031938537018,55,2.93444986
7,40.732111157559,-74.031127708984,56,2.98065237
7,40.732226454212,-74.030132657394,57,3.03335299
7,40.73227240686,-74.028569173294,58,3.1152694
7,40.732121769531,-74.025345161407,59,3.28438042
7,40.731957684259,-74.022438870453,60,3.43695899
7,40.731689570414,-74.016526960358,61,3.74702772
7,40.731431977659,-74.012357748688,62,3.96602979
7,40.731306080568,-74.01014330423,63,4.08229249
7,40.731149963103,-74.008947425934,64,4.14582494
7,40.731095856626,-74.008376450401,65,4.17595118
7,40.73115483712,-74.008150824745,66,4.18844687
7,40.731225488521,-74.008018095909,67,4.19693878
7,40.73132985869,-74.007953049282,68,4.20491319
7,40.731483009033,-74.007898731491,69,4.21586989
7,40.731981916884,-74.007771367073,70,4.25097849
7,40.732713544946,-74.007593536385,71,4.30237691
7,40.732770454243,-74.007545256622,72,4.30705144
7,40.732855805106,-74.007410849213,73,4.31623225
7,40.732924896107,-74.007265712967,74,4.32520548
7,40.732961454561,-74.007078705522,75,4.33531641
7,40.732933,-74.007072,76,4.33731416
7,40.733063376705,-74.006347192451,77,4.37631493
7,40.733220598109,-74.005356156731,78,4.42932393
7,40.733402014426,-74.004219544289,79,4.49013512
7,40.73357840425,-74.003059255928,80,4.55209029
7,40.733764107205,-74.001874426567,81,4.61543268
7,40.733902421332,-74.00081586837,82,4.67166913
7,40.734010497257,-74.000053322754,83,4.71228285
7,40.734069,-73.999656,84,4.7334729
7,40.734150259457,-73.999223186508,85,4.75681694
7,40.734249,-73.999107,86,4.76595691
7,40.734783,-73.99871,87,4.80830242
7,40.735031,-73.998542,88,4.82756227
7,40.735389,-73.998275,89,4.85597293
7,40.73603,-73.997802,90,4.90671223
7,40.736667,-73.997337,91,4.95700637
7,40.737354,-73.996849,92,5.01090962
7,40.737361,-73.996841,93,5.01155038
7,40.738044,-73.996337,94,5.0656141
7,40.738685,-73.995872,95,5.11614986
7,40.739273,-73.995445,96,5.1625184
7,40.73986,-73.995018,97,5.20882633
7,40.74044,-73.99459,98,5.2547367
7,40.741031,-73.994163,99,5.3012867
7,40.741615,-73.993736,100,5.3474129
7,40.742233,-73.993293,101,5.39600136
7,40.7429,-73.992805,102,5.44869092
7,40.742912,-73.992797,103,5.44962172
7,40.743568,-73.992317,104,5.5014434
7,40.744186,-73.991874,105,5.5500315
7,40.7448,-73.991416,106,5.59875838
7,40.745422,-73.990966,107,5.64776444
7,40.746036,-73.990516,108,5.6962864
7,40.746658,-73.990066,109,5.74529226
7,40.747276,-73.989616,110,5.79405582
7,40.747894,-73.989158,111,5.84302289
7,40.748504,-73.988708,112,5.89130298
7,40.749037136642,-73.988332652779,113,5.93304914
7,40.749114,-73.988273,114,5.93920957
8,40.712712590898,-74.011934986786,0,0
8,40.714717980837,-74.018992926025,1,0.3947305
8,40.71676584561,-74.032384409718,2,1.11013458
8,40.71688127491,-74.032370388886,3,1.11814317
8,40.716985659135,-74.033004,4,1.15209768
8,40.717103659063,-74.034013635582,5,1.20559327
8,40.71718631805,-74.034430195106,6,1.22814206
8,40.717359658907,-74.035502982803,7,1.28558195
8,40.717691868262,-74.036997245369,8,1.36712692
8,40.71828405336,-74.038800813492,9,1.47005271
8,40.719114776211,-74.041383186508,10,1.61695424
8,40.719365420216,-74.04208958532,11,1.65779726
8,40.719501038638,-74.04248735582,12,1.68063667
8,40.719521367428,-74.042583915344,13,1.68588454
8,40.72023270102,-74.044888461655,14,1.81618336
8,40.720570307705,-74.046021222229,15,1.87992008
8,40.720777773469,-74.046642720238,16,1.91548052
8,40.720871284058,-74.046969949738,17,1.9337928
8,40.721220868693,-74.048048520515,18,1.99521773
8,40.721478272358,-74.04883172422,19,2.03991837
8,40.721855128004,-74.050086903458,20,2.11061207
8,40.721989506993,-74.050665843269,21,2.14231653
8,40.722158936357,-74.051474970917,22,2.18627155
8,40.722485382644,-74.052593531769,23,2.24903407
8,40.722702223978,-74.053275294998,24,2.28774856
8,40.722949073394,-74.053761175949,25,2.31837753
8,40.723595546896,-74.054626999367,26,2.38201919
8,40.724334099715,-74.055559923309,27,2.45265835
8,40.724810972429,-74.055908966301,28,2.49033494
8,40.725367964914,-74.056308246063,29,2.53412968
8,40.72576231321,-74.056475474236,30,2.56274754
8,40.72621902499,-74.056466447113,31,2.59430521
8,40.726589114836,-74.056683141556,32,2.62227884
8,40.727285736153,-74.057337761269,33,2.68136531
8,40.728074608595,-74.058199888916,34,2.75213346
8,40.728996040744,-74.059223466965,35,2.83534929
8,40.729685857581,-74.060038214325,36,2.89931076
8,40.730470459438,-74.060979171333,37,2.97256049
8,40.73101261602,-74.061599613136,38,3.02214117
8,40.731721421853,-74.062386993424,39,3.08615326
8,40.732784092169,-74.063192363786,40,3.17081918
8,40.732868116783,-74.063189407409,41,3.17662635
8,40.733086298625,-74.06375710318,42,3.20995147
8,40.733322064077,-74.064143341278,43,3.2359171
8,40.73417883171,-74.065110509262,44,3.31381285
8,40.735111160405,-74.066226180565,45,3.40076525
8,40.735597567255,-74.06711487368,46,3.45815767
8,40.736104381468,-74.068257652779,47,3.52747762
8,40.736700676463,-74.070002373016,48,3.62767661
8,40.737100641701,-74.071548932541,49,3.7132257
8,40.737393254118,-74.072587923943,50,3.77125275
8,40.737809327209,-74.07402179895,51,3.85163217
8,40.738308146789,-74.075843579376,52,3.95303756
8,40.738662805642,-74.077392514572,53,4.03774461
8,40.739392035271,-74.0802772864,54,4.19694176
8,40.739536712222,-74.08087736113,55,4.2299068
8,40.739759658551,-74.081621842606,56,4.27181273
8,40.740535374845,-74.084286785736,57,4.42125762
8,40.74096054812,-74.08604236113,58,4.51773817
8,40.741163617572,-74.087229666687,59,4.58145415
8,40.741246142365,-74.088572310867,60,4.65196858
8,40.741308404004,-74.089999374344,61,4.72679486
8,40.74139357879,-74.092416731491,62,4.85347294
8,40.74144227644,-74.095908161346,63,5.03626951
8,40.741680660317,-74.103528751343,64,5.43552291
8,40.74211291193,-74.108214904785,65,5.68263806
8,40.742624891832,-74.112539589996,66,5.91176565
8,40.74309802004,-74.117642653412,67,6.18088214
8,40.743176565871,-74.121987253967,68,6.40836745
8,40.743303920181,-74.126289481506,69,6.63374147
8,40.742684482783,-74.134419333313,70,7.06145061
8,40.742189836773,-74.14127820636,71,7.42210882
8,40.741794079169,-74.146624015808,72,7.70327574
8,40.741538244471,-74.149229936462,73,7.84082756
8,40.741326894692,-74.15133278833,74,7.95186965
8,40.740832630878,-74.153033757919,75,8.04723439
8,40.740285323582,-74.154069539673,76,8.11333841
8,40.739891471501,-74.154748541,77,8.15810279
8,40.73958680951,-74.155316525131,78,8.19453235
8,40.739306934569,-74.155827203705,79,8.22752588
8,40.739380096405,-74.155762830688,80,8.233601
8,40.738877576581,-74.156573951065,81,8.28844953
8,40.737598400232,-74.158985498703,82,8.44255354
8,40.737221210054,-74.159736805588,83,8.48973455
8,40.736566616787,-74.160971265915,84,8.56861239
8,40.73590366022,-74.162094709045,85,8.64315763
8,40.735625221034,-74.162546313522,86,8.67363754
8,40.735266195273,-74.163075271858,87,8.71081456
8,40.734937036291,-74.163545989441,88,8.74434743
8,40.73471097777,-74.163874887589,89,8.76759408
9,40.749114,-73.988273,0,0
9,40.747609531294,-73.98938738623,1,0.11919115
9,40.745953428053,-73.990544878296,2,0.24866188
9,40.744652691968,-73.991536875641,3,0.35245222
9,40.743303108639,-73.992516317444,4,0.45886036
9,40.7429,-73.992805,5,0.49054666
9,40.742912,-73.992797,6,0.49147746
9,40.742373088497,-73.993207493393,7,0.5344664
9,40.739914186254,-73.994975306885,8,0.72792118
9,40.738889921445,-73.995715596573,9,0.80860384
9,40.737975823747,-73.996414320099,10,0.88158655
9,40.737354,-73.996849,11,0.93020268
9,40.737361,-73.996841,12,0.93084345
9,40.736202622701,-73.997659249985,13,1.02161832
9,40.735126148858,-73.99848045369,14,1.10752335
9,40.734544587943,-73.99889425264,15,1.15317122
9,40.734359599612,-73.999038114086,16,1.16800601
9,40.734249,-73.999107,17,1.17645581
9,40.734096041009,-73.999482476196,18,1.19877373
9,40.733917817063,-74.00069030423,19,1.26319463
9,40.733818495684,-74.001435347221,20,1.30279883
9,40.733714009819,-74.002191152115,21,1.34302059
9,40.733615,-74.002822,22,1.37674839
9,40.73336,-74.004241,23,1.45309802
9,40.733139,-74.005828,24,1.53757419
9,40.733055,-74.006408,25,1.56848884
9,40.732933,-74.007072,26,1.60425889
9,40.733083701353,-74.007098210976,27,1.61476093
9,40.732872247403,-74.008653279762,28,1.69747473
9,40.732745969897,-74.009628578049,29,1.74927519
9,40.732581881163,-74.011002029778,30,1.82206881
9,40.732509248135,-74.014345410065,31,1.99717973
9,40.732386317208,-74.022324544983,32,2.41500551
9,40.732337446609,-74.027332272491,33,2.67720205
9,40.732314581615,-74.028609772461,34,2.74410302
9,40.732444900152,-74.029046663971,35,2.76868435
9,40.732629278578,-74.029373863693,36,2.79003202
9,40.732753822103,-74.029493744705,37,2.80068244
9,40.733757779375,-74.029407079029,38,2.87019407
9,40.734761721497,-74.029406244041,39,2.93955647
9,40.735172267698,-74.029395515205,40,2.96792669
9,40.735609944705,-74.029379799599,41,2.99817701
9,40.735730567744,-74.029347990738,42,3.00667568
9,40.735858,-74.02922,43,3.01773967
10,40.734633750439,-74.163635931213,0,0
10,40.735387218267,-74.162445931213,1,0.08118549
10,40.736304229471,-74.160896285706,2,0.18411963
10,40.737687782028,-74.158628197067,3,0.33655146
10,40.738212806456,-74.157656055572,4,0.39904725
10,40.738611314772,-74.156968765884,5,0.44435251
10,40.739045400997,-74.156233552254,6,0.49314553
10,40.739198677226,-74.155983865082,7,0.50996785
10,40.739323192761,-74.155768195106,8,0.52416185
10,40.739437,-74.155677,9,0.53336045
10,40.740376686292,-74.153980978821,10,0.64334908
10,40.741074730908,-74.152585585953,11,0.73087934
10,40.741328125086,-74.151382125626,12,0.79626433
10,40.74149657288,-74.149868173233,13,0.87636507
10,40.74184749662,-74.145449371628,14,1.10894202
10,40.742062148767,-74.142615997345,15,1.25799883
10,40.742429254421,-74.137514243347,16,1.52625833
10,40.742898460125,-74.131597359741,17,1.83767503
10,40.743241236945,-74.127573661316,18,2.04962525
10,40.743291662678,-74.123922386169,19,2.2407847
10,40.743194052127,-74.118688581909,20,2.5148337
10,40.743063348083,-74.116422714294,21,2.63378511
10,40.7426420565,-74.112677744705,22,2.83196762
10,40.742159350916,-74.107667568756,23,3.09634296
10,40.741799980181,-74.10422740741,24,3.27812689
10,40.741675202001,-74.101929928558,25,3.39870084
10,40.741434106916,-74.095364457611,26,3.74278573
10,40.741326742862,-74.092674640198,27,3.88378472
10,40.741291461458,-74.091290333313,28,3.95629003
10,40.741233085388,-74.0890264841,29,4.07486444
10,40.741159604082,-74.087441313461,30,4.15799867
10,40.741073699447,-74.08656759259,31,4.20411899
10,40.74088501121,-74.085616322754,32,4.25559351
10,40.740673718874,-74.084841373016,33,4.29870683
10,40.740516423075,-74.084232626984,34,4.33237536
10,40.740235931426,-74.083296388886,35,4.38507766
10,40.739613613203,-74.081073017197,36,4.50915473
10,40.739452257009,-74.08050435582,37,4.54094222
10,40.739301836544,-74.079991846558,38,4.56971384
10,40.739014349895,-74.078902226845,39,4.63011329
10,40.738633446191,-74.077420203705,40,4.71203758
10,40.738466866106,-74.07668987368,41,4.75196444
10,40.738292088075,-74.07595494841,42,4.7922878
10,40.738156572881,-74.075391525131,43,4.82323305
10,40.737988538316,-74.074786050262,44,4.85698864
10,40.737739213697,-74.073946694443,45,4.90418461
10,40.737546695428,-74.07326194841,46,4.94241916
10,40.737279443383,-74.072335796295,47,4.99430022
10,40.736958377626,-74.071162694443,48,5.05959591
10,40.736574670398,-74.06988435582,49,5.13157733
10,40.736059669265,-74.068316661377,50,5.22102881
10,40.735634150223,-74.067195339951,51,5.28668171
10,40.735090836377,-74.066285189163,52,5.34733968
10,40.734650354034,-74.065668408737,53,5.3917107
10,40.734142515297,-74.065079223556,54,5.43842791
10,40.733891594655,-74.064779969589,55,5.4617943
10,40.733506901105,-74.064361002655,56,5.4962548
10,40.733362909491,-74.064188248024,57,5.50970001
10,40.733162226015,-74.063916781754,58,5.52955514
10,40.733045900388,-74.063763400139,59,5.54091627
10,40.732988753574,-74.063505263893,60,5.55499557
10,40.73295215584,-74.063285034393,61,5.56679935
10,40.732905409049,-74.063153606152,62,5.57440047
10,40.732835597238,-74.063044568123,63,5.58187394
10,40.732434595194,-74.062877111778,64,5.61093328
10,40.732159436532,-74.062702560852,65,5.63202639
10,40.731847691706,-74.062352619713,66,5.66030287
10,40.73132879792,-74.06172774736,67,5.70883656
10,40.730882915789,-74.061252308212,68,5.74844212
10,40.730121329155,-74.060447578049,69,5.81584957
10,40.729536120052,-74.059834238098,70,5.86748229
10,40.728644136489,-74.058749917999,71,5.95127305
10,40.727484054322,-74.05756020636,72,6.05278223
10,40.726803648506,-74.056832476196,73,6.11329403
10,40.726588151454,-74.05664790213,74,6.13104419
10,40.726247923226,-74.056498342606,75,6.15582058
10,40.725976914299,-74.056408173294,76,6.17513058
10,40.725700256842,-74.056388259277,77,6.19427328
10,40.725263805463,-74.056200343933,78,6.22599228
10,40.72477987613,-74.05587636113,79,6.26348422
10,40.724327219938,-74.055515243408,80,6.30002988
10,40.723965387034,-74.055106616424,81,6.33293487
10,40.723575068922,-74.054594683884,82,6.37095779
10,40.723110383968,-74.053993513245,83,6.41591999
10,40.722766177983,-74.053387818802,84,6.45556072
10,40.722485599303,-74.052623919327,85,6.50000969
10,40.722133042706,-74.051483579376,86,6.56449732
10,40.721960921226,-74.050522866409,87,6.61618885
10,40.721699522389,-74.049597424606,88,6.66790315
10,40.721416253986,-74.048697101852,89,6.71894728
10,40.721139575941,-74.047801661377,90,6.76958196
10,40.720880620905,-74.046948813492,91,6.81769015
10,40.720620372745,-74.046131915344,92,6.86409094
10,40.72036825777,-74.045240457672,93,6.91391468
10,40.72000778875,-74.044158002655,94,6.97582603
10,40.719763844641,-74.043377479832,95,7.02003596
10,40.719675695876,-74.04307797057,96,7.03686046
10,40.719616742504,-74.042809749668,97,7.05148429
10,40.719586419515,-74.042511495701,98,7.06724183
10,40.719513235912,-74.042476626984,99,7.07261777
10,40.719219052446,-74.041644338623,100,7.12070643
10,40.719029394729,-74.04105059259,101,7.15444609
10,40.718292185025,-74.038833,102,7.28124908
10,40.717821975948,-74.037399576721,103,7.36303932
10,40.717392186014,-74.035696101852,104,7.4570554
10,40.717228317999,-74.034654186508,105,7.51277851
10,40.717157856744,-74.034271944775,106,7.53337848
10,40.717071131815,-74.033758825726,107,7.56090839
10,40.717001922782,-74.033178343586,108,7.59167977
10,40.716897538582,-74.032407939812,109,7.63266247
10,40.716828417946,-74.032456219574,110,7.63806617
10,40.716353514742,-74.0280705728,111,7.87005891
10,40.714447367842,-74.019565052979,112,8.33453226
10,40.712728855589,-74.011945715622,113,8.75083839
